type,title,overview,tmdb_id,imdb_id,provider,release_date,tmdb_rating,popularity,poster_path,genres,imdb_rating,imdb_votes
Movie,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",533535,tt6263850,Apple TV,2024-07-24,7.59,40.633,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,"Action, Comedy, Science Fiction",7.5,"503,309"
Movie,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",762509,tt13186482,Apple TV,2024-12-18,7.374,39.9826,/jbOSUAWMGzGL1L4EaUF8K6zYFo7.jpg,"Adventure, Family, Animation",6.6,"70,196"
Movie,Heads of State,"The UK Prime Minister and US President have a public rivalry that risks their countries' alliance. But when they become targets of a powerful enemy, they're forced to rely on each other as they go on a wild, multinational run. Allied with Noel, a brilliant MI6 agent, they must find a way to thwart a conspiracy that threatens the free world.",749170,tt13357520,Amazon Prime,2025-07-02,6.97,403.4917,/lVgE5oLzf7ABmzyASEVcjYyHI41.jpg,"Action, Thriller, Comedy",6.5,"4,833"
Movie,The Hangman,"Troubled father Leon takes son camping in Appalachia. Local cult summons evil Hangman demon. Son goes missing. Leon must confront cult, monster to find him amid rising body count.",1257586,tt31645789,Amazon Prime,2024-05-30,5.083,128.1612,/rij9Eh4RVXyPet8A1BNU8pDvtmu.jpg,"Horror, Thriller",3.3,947
Movie,Laila,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",1403735,tt32831759,Amazon Prime,2025-02-14,5.8,82.0961,/l4gsNxFPGpzbq0D6QK1a8vO1lBz.jpg,"Comedy, Romance",2.5,521
Movie,The Accountant²,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.",870028,tt7068946,Amazon Prime,2025-04-23,7.201,66.533,/kMDUS7VmFhb2coRfVBoGLR8ADBt.jpg,"Mystery, Crime, Thriller",7.0,"34,209"
Movie,My Fault,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",1010581,tt21909764,Amazon Prime,2023-06-08,7.799,64.0973,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,"Romance, Drama",6.1,"37,150"
Movie,Deep Cover,"Kat is an improv comedy teacher beginning to question if she’s missed her shot at success. When an undercover cop offers her the role of a lifetime, she recruits two of her students to infiltrate London’s gangland by impersonating dangerous criminals.",1239193,tt31121295,Amazon Prime,2025-06-12,6.7,50.1124,/1vXTHTbSQJs9r2hp4Uk08XzKwPp.jpg,"Action, Comedy, Crime",6.8,"1,124"
Movie,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",939243,tt18259086,Amazon Prime,2024-12-19,7.7,49.9451,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,"Action, Science Fiction, Comedy, Family",6.9,"63,602"
Movie,Your Fault,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,1156593,tt28510079,Amazon Prime,2024-12-26,7.135,45.6799,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,"Romance, Drama",5.2,"13,293"
Movie,Life After Fighting,"Retired martial arts world champion Alex Faulkner has settled into a simple life, when the disappearance of two of his students leads to an unthinkable discovery close to home. Just when all hope of finding the children is lost, he locates the imprisoned girls and unsurfaces an international child trafficking operation, which draws him back into the fight of his life against those behind it.",1289601,tt21478426,Amazon Prime,2024-06-07,7.085,41.5632,/uKWAk4BHzyEOMmLKUDXoIAPhH36.jpg,"Action, Drama, Thriller",6.4,"1,288"
Movie,How to Train Your Dragon 2,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.",82702,tt1646971,Amazon Prime,2014-06-05,7.676,36.3958,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,"Fantasy, Action, Adventure, Animation, Comedy, Family",7.8,"383,004"
Movie,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",1294203,tt32434379,Amazon Prime,2025-02-12,7.468,32.2696,/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,"Romance, Drama",6.2,"11,238"
Movie,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",120,tt0120737,Amazon Prime,2001-12-18,8.423,27.7151,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,"Adventure, Fantasy, Action",8.9,"2,114,633"
Movie,My Old Ass,"An 18th birthday mushroom trip brings free-spirited Elliott face-to-face with her wisecracking 39-year-old self. But when Elliott’s ""old ass"" starts handing out warnings about what her younger self should and shouldn't do, Elliott realizes she has to rethink everything about family, love, and what's becoming a transformative summer.",947891,tt18559464,Amazon Prime,2024-09-13,6.839,26.222,/yUs4Sw9AyTg2sA1qWBkNpD2mGSj.jpg,"Comedy, Drama",7.0,"31,874"
Movie,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",558449,tt9218128,Amazon Prime,2024-11-13,6.697,26.1319,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,"Action, Adventure, Drama",6.5,"247,756"
Movie,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",502356,tt6718170,Amazon Prime,2023-04-05,7.62,24.5315,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,"Family, Comedy, Adventure, Animation, Fantasy",7.0,"270,587"
Movie,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",762441,tt13433802,Amazon Prime,2024-06-26,6.722,22.7606,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,"Horror, Science Fiction, Thriller",6.3,"154,185"
Movie,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",359410,tt3359350,Amazon Prime,2024-03-08,6.953,22.2503,/fDEdtS4P0gJsxHDIt8dG8TR5dx1.jpg,"Action, Thriller",6.2,"170,293"
Movie,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",845781,tt14948432,Amazon Prime,2024-10-31,7.038,22.0354,/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,"Action, Comedy, Fantasy",6.3,"142,261"
Movie,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",575264,tt9603212,Amazon Prime,2023-07-08,7.529,21.7603,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,"Action, Adventure, Thriller",7.6,"300,838"
Movie,Apocalypse Z: The Beginning of the End,"When a kind of rabies that transforms people into aggressive creatures spreads across the planet, Manel isolates himself at home with his cat, relying on his wits to survive; but soon they must go out in search of food, by land and by sea, dodging many dangers.",1118031,tt27599851,Amazon Prime,2024-10-04,6.738,20.3332,/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg,"Drama, Action, Horror",6.1,"20,704"
Movie,Smile 2,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",1100782,tt29268110,Amazon Prime,2024-10-16,6.593,19.835,/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,"Horror, Mystery",6.7,"111,855"
Movie,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",122,tt0167260,Amazon Prime,2003-12-17,8.488,19.6272,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",9.0,"2,083,855"
Movie,G20,"After the G20 Summit is overtaken by terrorists, President Danielle Sutton must bring all her statecraft and military experience to defend her family and her fellow leaders.",1045938,tt23476986,Amazon Prime,2025-04-10,6.5,19.4304,/wv6oWAleCJZUk5htrGg413t3GCy.jpg,"Action, Mystery, Drama",5.1,"21,986"
Movie,"The Good, the Bad and the Ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",429,tt0060196,Amazon Prime,1966-12-22,8.464,19.1545,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,Western,8.8,"857,148"
Movie,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",121,tt0167261,Amazon Prime,2002-12-18,8.407,18.4373,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,"Adventure, Fantasy, Action",8.8,"1,881,081"
Movie,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",296096,tt2674426,Amazon Prime,2016-06-01,7.931,17.6325,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,"Drama, Romance",7.4,"312,959"
Movie,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",698687,tt8864596,Amazon Prime,2024-09-11,8.1,17.3493,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,"Animation, Science Fiction, Adventure, Family",7.6,"53,738"
Movie,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",667538,tt5090568,Amazon Prime,2023-06-06,7.223,17.2056,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,"Science Fiction, Adventure, Action",6.0,"122,787"
Movie,The Handmaiden,"1930s Korea, in the period of Japanese occupation, a new girl, Sookee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.",290098,tt4016934,Amazon Prime,2016-06-01,8.2,16.9483,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,"Thriller, Drama, Romance",8.1,"189,822"
Movie,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",315162,tt3915174,Amazon Prime,2022-12-07,8.215,16.4687,/aV1KGO9X3S4kzqEptVDAvGjccql.jpg,"Animation, Adventure, Fantasy, Comedy, Family",7.8,"206,767"
Movie,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,866398,tt15314262,Amazon Prime,2024-01-08,7.305,16.4592,/A7EByudX0eOzlkQ2FIbogzyazm2.jpg,"Action, Crime, Thriller",6.3,"160,105"
Movie,Gladiator,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",98,tt0172495,Amazon Prime,2000-05-04,8.22,16.2567,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,"Action, Drama, Adventure",8.5,"1,765,852"
Movie,The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",302946,tt2140479,Amazon Prime,2016-10-13,7.128,15.8974,/fceheXB5fC4WrLVuWJ6OZv9FXYr.jpg,"Crime, Thriller, Drama",7.3,"362,640"
Movie,The Idea of You,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",843527,tt9466114,Amazon Prime,2024-05-02,7.366,15.8704,/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,"Romance, Drama, Comedy",6.3,"74,812"
Movie,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",588228,tt9777666,Amazon Prime,2021-09-03,7.505,15.6335,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,"Action, Science Fiction, Adventure",6.6,"242,363"
Movie,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",426063,tt5040012,Amazon Prime,2024-12-25,6.713,15.5884,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,"Drama, Horror, Fantasy",7.3,"207,149"
Movie,The Hobbit: The Battle of the Five Armies,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",122917,tt2310332,Amazon Prime,2014-12-10,7.325,15.5047,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,"Action, Adventure, Fantasy",7.4,"598,456"
Movie,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",389,tt0050083,Amazon Prime,1957-04-10,8.55,14.97,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,Drama,9.0,"931,674"
Movie,Conclave,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",974576,tt20215234,Amazon Prime,2024-10-25,7.202,14.2026,/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg,"Drama, Thriller",7.4,"196,289"
Movie,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",639720,tt11152168,Amazon Prime,2024-05-08,7.0,14.187,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,"Comedy, Fantasy, Family",6.4,"59,154"
Movie,Z-O-M-B-I-E-S 4: Dawn of the Vampires,"A new adventure dawns for Zed and Addison when their summer road trip takes an unexpected detour, landing them in the middle of yet another monster rivalry: Daywalkers vs. Vampires. Tensions flare when Zed and Addison find themselves acting as camp counselors between the two opposing supernatural factions. With the help of Eliza and Willa, they must convince sworn enemies Nova and Victor to try to unite their warring worlds before an even greater threat endangers them all.",1243341,tt31241595,Disney+,2025-07-10,6.1,81.6897,/dOct67NeTeKCg0YwyGLDrnSNpDb.jpg,"Music, Adventure, Romance, Comedy, Family",N/A,N/A
Movie,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",1241982,tt13622970,Disney+,2024-11-21,7.07,55.1922,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"Animation, Adventure, Family, Comedy",6.6,"107,664"
Movie,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",822119,tt14513804,Disney+,2025-02-12,6.043,54.1271,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,"Action, Thriller, Science Fiction",5.7,"136,283"
Movie,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",447273,tt6208148,Disney+,2025-03-12,4.29,53.3643,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,"Family, Fantasy",1.9,"368,966"
Movie,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",1022789,tt22022452,Disney+,2024-06-11,7.554,45.3138,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,"Animation, Adventure, Comedy, Family",7.5,"221,462"
Movie,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",533535,tt6263850,Disney+,2024-07-24,7.59,40.633,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,"Action, Comedy, Science Fiction",7.5,"503,309"
Movie,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",762509,tt13186482,Disney+,2024-12-18,7.374,39.9826,/jbOSUAWMGzGL1L4EaUF8K6zYFo7.jpg,"Adventure, Family, Animation",6.6,"70,196"
Movie,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",24428,tt0848228,Disney+,2012-04-25,7.774,32.0221,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,"Science Fiction, Action, Adventure",8.0,"1,511,483"
Movie,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",11544,tt0275847,Disney+,2002-06-21,7.559,30.4029,/m13Vbzv7R2GMAl3GXFrkmMEgCFQ.jpg,"Animation, Family, Comedy",7.4,"232,438"
Movie,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",299536,tt4154756,Disney+,2018-04-25,8.236,28.8352,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,"Adventure, Action, Science Fiction",8.4,"1,292,657"
Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",411,tt0363771,Disney+,2005-12-07,7.133,25.5167,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,"Adventure, Family, Fantasy",6.9,"445,631"
Movie,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",569094,tt9362722,Disney+,2023-05-31,8.347,24.5381,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,"Animation, Action, Adventure, Science Fiction",8.5,"460,274"
Movie,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",1726,tt0371746,Disney+,2008-04-30,7.653,22.5098,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,"Action, Science Fiction, Adventure",7.9,"1,176,729"
Movie,Pirates of the Caribbean: The Curse of the Black Pearl,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",22,tt0325980,Disney+,2003-07-09,7.811,22.0354,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,"Adventure, Fantasy, Action",8.1,"1,271,092"
Movie,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",19995,tt0499549,Disney+,2009-12-15,7.59,21.2647,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,"Action, Adventure, Fantasy, Science Fiction",7.9,"1,435,621"
Movie,28 Weeks Later,"Twenty-eight weeks after the spread of a deadly rage virus, the inhabitants of the British Isles have lost their battle against the onslaught, as the virus has killed everyone there. Six months later, a group of Americans dare to set foot on the Isles, convinced the danger has passed. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",1562,tt0463854,Disney+,2007-04-26,6.615,20.7632,/oix0aNv1lvW3nUGspUyvSIBlpbs.jpg,"Horror, Thriller, Science Fiction",6.9,"313,953"
Movie,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",557,tt0145487,Disney+,2002-05-01,7.313,20.5585,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,"Action, Science Fiction",7.4,"926,996"
Movie,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",550,tt0137523,Disney+,1999-10-15,8.438,20.2221,/jSziioSwPVrOy9Yow3XhWIBDjq1.jpg,Drama,8.8,"2,478,774"
Movie,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",76600,tt1630029,Disney+,2022-12-14,7.611,19.9512,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,"Science Fiction, Adventure, Action",7.5,"536,200"
Movie,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",863,tt0120363,Disney+,1999-10-30,7.601,19.9477,/yFWQkz2ynjwsazT6xQiIXEUsyuh.jpg,"Animation, Comedy, Family",7.9,"643,210"
Movie,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",109445,tt2294629,Disney+,2013-11-20,7.248,19.3814,/mbPrrbt8bSLcHSBCHnRclPlMZPl.jpg,"Animation, Family, Adventure, Fantasy",7.4,"690,045"
Movie,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",354912,tt2380307,Disney+,2017-10-27,8.204,19.3466,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg,"Family, Animation, Music, Adventure",8.4,"654,312"
Movie,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",862,tt0114709,Disney+,1995-11-22,8.0,19.2195,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,"Animation, Adventure, Family, Comedy",8.3,"1,126,500"
Movie,"Miraculous World: London, At the Edge of Time","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",1147416,tt13701202,Disney+,2024-11-14,7.395,18.7314,/6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,"Animation, Adventure, Action, Fantasy",8.0,378
